ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
10702.7,0.704501,0.401786,1555.09,209.872,0.088968,0.347068, 83162.9, 30172.8, 7948.9, 0.437998,0.447557,0.582888,0.0366884,4545.3,6666.98
4000.3,0.825513,0.415923,1597.95,276.094,0.088968,0.4023, 29487.2, 10030.4, 3219.86, 0.593268,0.434552,0.594228,0.0343327,4244.76,6656.52
5850.47,0.878343,0.405506,1651.68,134.379,0.088968,0.428033, 44825.9, 14776.6, 4977.11, 0.63227,0.432285,0.614668,0.0353552,4090.23,6657.79
7751.73,0.791253,0.398876,1568.32,128.429,0.088968,0.494254, 60903.4, 21033.1, 6252.4, 0.519046,0.423906,0.737865,0.0343059,3361.81,6656.66
9193.67,0.731649,0.405836,1653.19,123.067,0.088968,0.515789, 70353.8, 25155.9, 6959.92, 0.471217,0.415417,0.759665,0.0349934,3598.69,6659.44
12135.5,0.742524,0.475331,1799.39,191.001,0.088968,0.375165, 72951.3, 26267.4, 8352.4, 0.622966,0.399007,0.732083,0.0316012,3076.57,6652.74
18347.9,0.808852,0.442063,1712.68,481.831,0.088968,0.340174, 123229, 42531.9, 13990.7, 0.633771,0.411685,0.742595,0.0316105,2518.6,6660.61
11501.3,0.734945,0.446117,1602.41,221.432,0.088968,0.357862, 76176.2, 27400.4, 8195.4, 0.550401,0.388563,0.748315,0.0312662,2840,6660.74
13262.3,0.698254,0.452087,1761.2,353.134,0.088968,0.369079, 86073.6, 31635.9, 9048.3, 0.518494,0.395693,0.77053,0.029367,2942.11,6666.54
7228.96,0.730571,0.448576,1706.3,301.391,0.088968,0.403496, 47478.8, 17127.2, 5112.02, 0.550106,0.393131,0.793047,0.0304894,2400.61,6671.03
12080.3,0.709101,0.45155,1611.65,347.68,0.088968,0.389081, 78544.7, 28690.5, 8336.04, 0.530286,0.400933,0.77722,0.0305819,2664.76,6661.89
9428.01,0.803629,0.415763,1470.55,147.73,0.088968,0.399574, 69537.2, 23938.7, 7464.14, 0.567397,0.419343,0.769757,0.03271,2755.3,6663.14
9616.25,0.915475,0.390454,1490.81,205.467,0.088968,0.359159, 78046.7, 25107.4, 8609.9, 0.639906,0.433723,0.814385,0.0332088,2962.75,6663.05
12379.5,0.883234,0.353326,1432.14,330.017,0.088968,0.337739, 116909, 37914.3, 11646, 0.519291,0.444312,0.929957,0.0361989,2339.43,6665.13
13655.5,0.887433,0.34376,1372.88,226.643,0.088968,0.383325, 134412, 43367.2, 13138.7, 0.503749,0.462777,0.956763,0.0390895,2414.39,6668
12982.9,0.856166,0.385211,1462.2,403.578,0.088968,0.412683, 107559, 35717.2, 11272.4, 0.559402,0.437715,0.989318,0.0350548,1555.47,6669.68
9160.58,0.805946,0.373753,1484.43,255.53,0.088968,0.400944, 79453.6, 27059.6, 7822.24, 0.485449,0.427241,0.909149,0.0348794,1790.26,6652.39
