ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
4680.03,0.608663,0.332533,2369.04,1197.32,0.088968,1.42349, 48426.3, 18275.6, 3194.72, 0.228395,0.123004,0.144948,0.0196736,12168,126.072
5282.97,0.652896,0.336116,2269.92,1006.86,0.088968,1.42349, 53791.6, 19715.3, 3782.18, 0.253977,0.136397,0.164005,0.0203064,11098.1,124.671
4629.8,0.743566,0.355461,2519.29,1056.63,0.088968,1.42349, 43326.5, 14957.1, 3505.67, 0.322781,0.115906,0.148517,0.0181689,10544.8,120.813
3589.42,0.812984,0.341948,2457.78,823.704,0.088968,1.42349, 35613.5, 11718.6, 2966.66, 0.350907,0.119563,0.121191,0.0186192,13430.8,123.599
4131.28,0.754902,0.351974,2490.22,805.699,0.088968,1.42349, 39241.4, 13441.9, 3182.79, 0.326057,0.117612,0.129286,0.0187415,11892,120.015
4104.55,0.804475,0.339918,2415.35,572.319,0.088968,1.42349, 41091.5, 13601.6, 3382.68, 0.343245,0.127398,0.124189,0.0197671,13410.2,135.036
3627.54,0.88731,0.334677,2383.03,585.991,0.088968,1.42349, 37174.9, 11592.7, 3222.3, 0.390885,0.13175,0.113433,0.0211144,15466,135.594
3765.3,0.865566,0.320389,2285.06,454.32,0.088968,1.42349, 41196.7, 13057.4, 3393.87, 0.357969,0.142592,0.102354,0.0223712,18556.8,135.838
3719.49,0.806459,0.325415,2294.27,456.624,0.088968,1.42349, 39757.6, 13139.1, 3165.44, 0.328163,0.143906,0.107234,0.0231199,18113.4,129.253
4582.81,0.772807,0.352138,2550.28,688.079,0.088968,1.42349, 43499.8, 14719, 3586.84, 0.337262,0.129879,0.116599,0.0210101,14536.2,126.558
4575.03,0.690126,0.358757,2587.25,870.643,0.088968,1.42349, 42220.7, 15112.3, 3263.69, 0.294071,0.140019,0.117256,0.0211675,14067.3,127.609
5247.15,0.688296,0.37289,2832.16,1123.07,0.088968,1.42349, 45670.5, 16374.9, 3638.74, 0.306133,0.123046,0.093183,0.0191621,17252.8,130.377
4849.56,0.695443,0.352761,2529.68,762.267,0.088968,1.42349, 45909, 16370.2, 3519.5, 0.291657,0.14284,0.0975457,0.0220622,17355,126.172
7582.45,0.547257,0.341737,2230.79,1000.35,0.088968,1.42349, 75301.6, 29657.8, 4642.67, 0.203033,0.160561,0.136135,0.0238207,13096.9,137.13
