sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
13324.4,17267.9,17954.9,13825.9,13015,12912.5,15525.1,21120.3,32183.4,31641.9,24846.3,18109.8,12679,9463.38,7981.46,8230.61,18170.8,22858.4,24518.1,23254.5,20154.1,17649.5,14745.7,15455.9,12599.9,11191.3,11393.5,10154.1,8895.51,7647.01,23302,29029.1,23179.8,17953.7,16117.4,16906.3,12139.2,8783.18,6398.73,6101.74,5526.67,5171.52,4819.16,4827.5,4613.88,4224.12,6524.48,7614.99,8040.45,7587.13,7318.07,6907.18,9079.09,11751,12743.9,13116.1,13278.2,13490.6,16748.7
15918.1,19153.2,18428.3,13888.7,11509.4,11320.3,15291.1,20822.8,30238.2,31055.8,24755,17728.1,12292.1,9273.28,7572.12,7943.95,16748.5,22688.7,25818.3,23935.4,20309.7,17151.9,13700.3,14253.2,12091.3,10738.9,10920.4,9951.39,9448.89,9242.04,23608,27431.1,22281.3,18006.8,16464,16518.5,12683.5,8943.51,6558.79,6002.59,5326.65,4766.7,4090.95,3932.61,3790.81,3359.51,6464.47,8003.03,8573.34,8077.48,7692.51,7405.23,8727.42,10132.5,11107.4,12389.2,12908,13468.4,16804.4
14747,18955.9,18818.3,14712.8,12685.9,12148.4,17236.6,24375.6,32133.5,33342.3,26543,19338.3,13836.1,10589.9,8815.55,9265.8,17953.7,23183.2,25752.7,23800.5,20175.2,17422,14679.8,15349.8,12145.7,12279.4,12016.4,11054.4,10314.4,10420.3,25548.7,29815.6,24608.3,19623.7,18221.7,18151.6,12645.4,8976.22,6757.72,6051.96,5249.32,4752.15,4129.04,3923.56,3893.7,3560.89,5660.23,6750.13,7071.04,6526.68,5860.16,5395.65,6934.88,8806.21,9714.5,10674,10786.2,11015.1,13137.9
15092.8,19299.3,19124,14918.9,13412.5,14870.8,19276.1,27802.4,33353.4,34563.2,27314.4,19248.1,13481.6,9426.48,7338.35,7814.97,17917.9,21664.9,24423.5,22319.2,19244.6,17275,14922.5,17103.6,13657.8,11940.9,10742.4,9919.34,9468.82,9267,26156.3,31044.1,24448.7,19457.4,18101.8,17800.3,12233.2,8761.47,6540.29,5931.81,5185.74,4533.55,3666.9,3566.53,3693.9,3463.53,5713.3,6910.78,7490.97,6987.18,6262.54,5868.93,8431.95,10361.5,11673.8,12272.1,12023.1,12146,14496.1
14650.1,18060.9,17183,13306.3,13075.9,15149.7,18220,28219.4,34954.8,34351.7,26666.6,18747.6,13011,9137.03,7337.14,8112.25,20325.6,24563.1,25738.2,22950.1,18147.4,16356.8,14655.9,16831.2,13603,12716.6,11959.1,11259.3,10534,10430,26047.5,31081.9,25255.2,20386.4,19064.1,19174.5,13325.3,9719.28,7220.64,6606.55,5647.51,4681.29,3746.75,3456.66,3471.09,3154.14,6379.56,8259.25,9133.81,8646.48,7689.3,7176.62,10164.6,12374.2,14077.4,14349.4,13741.2,13350.4,14670
14888.1,16558.2,16239.9,13678.8,12354,14358.4,17957.3,28312.1,35304.8,35547.9,28181.1,20751.9,15468.7,11711.9,10060,11229.2,21224.1,24440.7,25015,21702.4,17448.3,16064.9,14791.2,18270,15675.4,14348.3,13515.7,12425.4,10660.1,9343.19,26880.6,32682.6,26878.5,22252.1,21325.7,19286.1,12790.9,8990.37,6784.95,6228.33,5572.89,4741.21,3939.56,3675.35,3570.48,3134.5,6865.3,9060.52,10246.3,9792.47,9012.11,8375.91,11298.2,13331.4,14673.5,14203.8,14055.9,14170.9,15912.1
15095.9,16722.5,15469.7,12740.3,12637.7,14961.9,18323.3,29219.6,36647,35346.3,27636,19339.1,14471.7,10813.5,9395.67,10251.1,19298.5,23916,23584.9,20447.4,16514.7,14739.5,13738.9,17343.9,14739,13685.2,12916.7,11924.8,10443.2,9918,24681.8,29409,25036.7,20668.6,20971,18799,12626.9,8291.49,6548.65,6112.64,5624.59,4880.35,4254.77,3876.15,3725.74,3310.73,6559.67,8688.54,9795.57,9445.73,8824.11,8360.27,11679.3,14035.9,15732.8,15693,15606.3,15963.4,19600.5
14819.9,17634.4,17215.7,14516.5,13787.6,16124.4,18657.3,32826.4,40953.7,38630.1,29766.3,21166.3,15974.4,12036.2,10354.1,10783.2,20598.6,26514.6,27173.2,23350,18958.4,17130,15824.1,18435.8,16256.8,15748.3,14953.2,13835.9,12380.3,11659.4,27137.5,32605.6,26966.5,22000.5,20552.1,18499.3,12423.3,8808.99,7093.92,6657.75,6276.28,5364.43,4586.64,4208.96,3991.57,3530.72,6678.99,8269.52,9490.29,9138.76,8181.8,7603.59,10340.4,12032.6,13178.4,12703.4,12634.9,14279.2,19940.6
10797.6,16007.7,16178.1,13932.7,13954.4,14739,16678.2,29141.6,37662.2,35937.3,27837.8,19815.1,15227.5,11685.5,10023.3,11180.7,20585.4,24981.6,25331,21669.7,17449.7,15439,14766.3,17170.1,14616.9,13064.2,12471.2,12211.5,11035.2,10361.5,23908.9,28587.2,22529.5,18172.1,17729,16127.5,11596.6,8380.47,6642.79,6045.2,5821.63,5254.16,4863.09,4551.26,4379.61,3859.23,6049.89,7298.45,7939.23,7404.36,7077.33,7082.29,8610.41,9570.65,10148.4,9866.59,10543.4,11686.2,15952.5
10741,14521.1,16378.1,13495.2,12170.7,12369.8,16331.1,31104.3,39258.3,37788.7,30021.6,21650.7,16373,12328.3,10034.1,10033.8,19979.3,24363.7,24906.4,21965.3,17658,16516.8,15608.4,18377.5,15852.8,14601.6,13968.7,12967.5,11562.4,10591.1,25876.3,30068.3,23193.7,19337.7,19606.4,17490.9,11803.4,8151.99,6154.52,5437.48,5295.18,4809.43,4391.95,4314.75,4116.73,3649.55,5536.07,6790.5,7415.79,6955.2,6862.55,7050.48,9280.96,10523.9,11598.8,11702.6,12008.9,12653.5,16386.4
