Year,Month,Day,AreaCode,CatchKG,DiscardedKG,Vessel_ID
1997,2,24,3,2288.42,5235.9,
1997,2,24,4,791.13,6556.79,
1997,2,24,5,0,744.81,
1997,2,24,6,101971.68,1461.04,
1997,2,24,9,0,124.74,
1997,2,23,3,0,5843.27,
1997,2,23,4,2017.3,4207.14,
1997,2,23,5,17.58,1120.84,
1997,2,23,6,86449.14,1363.52,
1997,2,23,7,0,502.59,
1997,2,23,8,0,4.54,
1997,2,23,9,0,22.68,
1997,2,22,3,482.23,5404.63,
1997,2,22,4,1084.43,1667.89,
1997,2,22,5,0,22.22,
1997,2,22,6,20.64,309.81,
1997,2,22,7,0,108.86,
1997,2,21,3,1575.24,7563.32,
1997,2,21,4,142.43,3261.38,
1997,2,21,5,0,65.77,
1997,2,21,6,0,28.12,
1997,2,21,8,0,37.2,
1997,2,20,3,0,2082.48,
1997,2,20,4,0,214.55,
1997,2,20,5,0,5.44,
1997,2,20,6,0,34.02,
1997,2,20,8,0,79.84,
1997,2,19,3,0,9.07,
1997,2,19,4,0,317.52,
1997,2,19,6,0,45.36,
1997,2,19,8,55.71,299.38,
1997,2,18,0,210.02,0,
1997,2,18,3,0,544.32,
1997,2,18,4,0,226.8,
1997,2,18,8,0,13.61,
1997,2,17,0,25.4,0,
1997,2,17,3,0,1045.55,
1997,2,17,4,0,140.62,
1997,2,17,6,1431.61,21.32,
1997,2,17,7,0,362.88,
1997,2,17,9,181.07,757.51,
1997,2,16,0,14.06,0,
1997,2,16,3,0,111.59,
1997,2,16,4,0,90.72,
1997,2,16,5,0,58.97,
1997,2,16,6,237.29,90.72,
1997,2,16,8,0,122.47,
1997,2,16,9,14965.54,1394.36,
1997,2,15,3,8.62,93,
1997,2,15,8,0,586.97,
1997,2,14,3,0,2380.49,
1997,2,14,6,0,347,
1997,2,14,8,0,2032.12,
1997,2,14,9,80.68,5787.46,
1997,2,13,0,170.55,0,
1997,2,13,3,0,459.04,
1997,2,13,4,0,362.88,
1997,2,13,5,0,113.4,
1997,2,13,8,0,607.82,
1997,2,13,9,0,494.43,
1997,2,12,0,19.05,0,
1997,2,12,4,0,465.39,
1997,2,12,5,0,195.95,
1997,2,12,7,0,78.92,
1997,2,12,8,0,1037.4,
1997,2,12,9,0,521.64,
1997,2,11,0,56.24,0,
1997,2,11,3,588.21,342.47,
1997,2,11,5,0,226.8,
1997,2,11,6,0,24.49,
1997,2,11,8,0,1087.74,
1997,2,11,9,0,3982.6,
1997,2,10,0,163.75,0,
1997,2,10,3,13768.19,4559.14,
1997,2,10,4,0,4177.21,
1997,2,10,5,0,792.9,
1997,2,10,6,0,1524.55,
1997,2,10,7,0,292.58,
1997,2,10,8,0,387.37,
1997,2,10,9,0,3541.26,
1997,2,9,3,347.56,5016.35,
1997,2,9,4,49.85,1922.82,
1997,2,9,5,0,567,
1997,2,9,6,20308.78,1544.06,
1997,2,9,7,0,268.08,
1997,2,9,8,0,2149.14,
1997,2,9,9,2962.71,1227.44,
1997,2,8,3,0,3723.13,
1997,2,8,4,0,1193.87,
1997,2,8,5,423.71,1865.21,
1997,2,8,6,24274.57,2659.47,
1997,2,8,8,0,859.12,
1997,2,8,9,0,3830.64,
1997,2,7,3,2142.73,4299.23,
1997,2,7,4,0,2706.63,
1997,2,7,5,0,3992.14,
1997,2,7,6,0,2839.97,
1997,2,7,7,0,667.24,
1997,2,7,8,0,202.31,
1997,2,7,9,4.16,1650.2,
1997,2,6,3,2608.67,6291.88,
1997,2,6,4,379.45,349.27,
1997,2,6,5,0,18.14,
1997,2,6,6,0,4658.92,
1997,2,6,9,297.91,27.21,
1997,2,5,0,56.25,0,
1997,2,5,3,4465.82,5112.98,
1997,2,5,4,525.39,4535.99,
1997,2,5,5,0,56.7,
1997,2,5,9,0,181.44,
1997,2,4,3,1517.74,3264.1,
1997,2,4,4,0,1284.6,
1997,2,4,5,0,174.64,
1997,2,4,8,18.72,935.32,
1997,2,4,9,0,517.1,
1997,2,3,0,505.31,0,
1997,2,3,3,4502.42,1419.77,
1997,2,3,4,0,136.08,
1997,2,3,8,0,160.57,
1997,2,3,9,0,90.72,
1997,2,2,3,0,5051.28,
1997,2,2,4,0,394.64,
1997,2,2,5,0,165.57,
1997,2,2,8,0,542.05,
1997,2,2,9,0,1177.55,
1997,2,1,3,0,444.53,
1997,2,1,4,0,199.58,
1997,2,1,5,0,536.6,
1997,2,1,6,0,226.8,
1997,2,1,7,0,2.27,
1997,2,1,8,0,174.64,
1997,1,31,0,17.69,0,
1997,1,31,3,0,1610.28,
1997,1,31,4,0,849.14,
1997,1,31,5,0,238.14,
1997,1,31,6,0,99.79,
1997,1,30,0,8.16,0,
1997,1,29,0,12.7,0,
1997,1,29,3,275,27.21,
1997,1,29,8,0,10.88,
1997,1,28,3,1020.92,229.07,
1997,1,28,5,0,9.07,
1997,1,28,8,0,319.78,
1997,1,28,9,0,2404.08,
1997,1,27,0,379.21,0,
1997,1,26,0,16.33,0,
1997,1,26,3,261.96,104.33,
1997,1,26,5,208.2,237.24,
1997,1,26,6,413.79,13.61,
1997,1,26,8,0,36.29,
1997,1,26,9,0,99.79,
1997,1,25,3,3006.4,765.68,
1997,1,25,4,66.68,1144.43,
1997,1,25,5,1.81,1159.4,
1997,1,25,6,891.22,22.68,
1997,1,25,7,0,235.87,
1997,1,25,8,0,326.59,
1997,1,25,9,0,762.05,
1997,1,24,3,4525.79,790.62,
1997,1,24,4,0,2563.29,
1997,1,24,5,0,660.9,
1997,1,24,6,0,6779.94,
1997,1,24,8,0,215.47,
1997,1,24,9,0,4064.25,
1997,1,23,0,157.85,0,
1997,1,23,3,3901.59,3723.6,
1997,1,23,4,1071.58,1180.27,
1997,1,23,5,0,393.72,
1997,1,23,6,0,45.36,
1997,1,23,8,0,174.64,
1997,1,22,0,154.22,0,
1997,1,22,3,426.83,4071.04,
1997,1,22,4,5405.2,1077.3,
1997,1,22,5,0,503.05,
1997,1,22,7,0,84.37,
1997,1,22,8,0,15.88,
1997,1,22,9,0,22.68,
1997,1,21,0,15.88,0,
1997,1,21,3,0,979.33,
1997,1,21,4,17.69,1833,
1997,1,21,5,151.28,670.88,
1997,1,21,6,151.28,36.29,
1997,1,21,8,0,68.04,
1997,1,21,9,0,45.36,
1997,1,20,0,24.49,0,
1997,1,20,3,3390.8,1845.7,
1997,1,20,4,0,771.12,
1997,1,20,5,0,311.17,
1997,1,20,6,0,45.36,
1997,1,20,8,0,9.98,
1997,1,20,9,0,233.6,
1997,1,19,3,833.37,1007.9,
1997,1,19,4,291.73,27.67,
1997,1,19,5,0,635.5,
1997,1,19,6,0,87.1,
1997,1,19,7,0,0.45,
1997,1,19,9,0,532.08,
1997,1,18,5,0,129.27,
1997,1,18,6,0,72.13,
1997,1,17,0,479.45,0,
1997,1,17,4,0,273.07,
1997,1,17,5,0,105.69,
1997,1,16,0,129.73,0,
1997,1,15,0,6.8,0,
1997,1,15,3,514.57,1020.6,
1997,1,15,4,0,300.27,
1997,1,15,5,0,53.98,
1997,1,15,6,0,22.68,
1997,1,14,3,1414.68,145.16,
1997,1,14,4,1632.12,689.47,
1997,1,14,5,0,154.68,
1997,1,14,6,0,36.29,
1997,1,14,7,0,34.02,
1997,1,14,9,239.95,861.84,
1997,1,13,3,2018.21,692.19,
1997,1,13,4,352.74,1045.09,
1997,1,13,5,0,68.04,
1997,1,13,6,248.57,387.83,
1997,1,13,7,0,6.81,
1997,1,13,9,0,113.4,
1997,1,12,3,0,3680.06,
1997,1,12,4,0,192.33,
1997,1,12,5,0,45.36,
1997,1,12,6,0,199.58,
1997,1,12,8,0,78.92,
1997,1,11,3,0,4216.66,
1997,1,11,4,0,816.48,
1997,1,11,5,26.76,337.01,
1997,1,11,6,0,206.39,
1997,1,11,8,0,52.17,
1997,1,11,9,0,181.44,
1997,1,10,3,0,2814.13,
1997,1,10,4,0,317.52,
1997,1,10,5,0,9.07,
1997,1,10,8,0,81.19,
1997,1,9,3,0,1338.12,
1997,1,9,4,0,680.4,
1997,1,9,9,0,15.42,
1997,1,8,3,1200.22,635.04,
1997,1,8,9,0,54.43,
1997,1,7,3,0,680.4,
1997,1,7,9,0,32.21,
1997,1,5,3,0,204.12,
1997,1,4,3,0,113.4,
1997,1,2,0,846.87,0,
1996,12,31,3,1945.57,362.88,
1996,12,30,3,3589.99,1479.19,
1996,12,30,7,0,4.54,
1996,12,29,0,44.45,0,
1996,12,29,3,484.09,231.34,
1996,12,28,3,1160.79,4193.54,
1996,12,28,4,0,113.4,
1996,12,28,6,0,22.68,
1996,12,27,3,0,531.17,
1996,12,27,6,0,36.29,
1996,12,26,3,0,861.84,
1996,12,25,3,0,158.76,
1996,12,24,3,0,752.98,
1996,12,23,0,151.5,0,
1996,12,23,3,0,195.05,
1996,12,21,5,0,90.72,
1996,12,20,0,75.3,0,
1996,12,20,3,322.15,66.22,
1996,12,20,5,0,90.72,
1996,12,19,3,82.1,489.89,
1996,12,19,4,499.33,63.5,
1996,12,18,3,1912.82,2180.43,
1996,12,18,4,0,145.15,
1996,12,17,3,247.79,1371.68,
1996,12,17,4,0,362.88,
1996,12,17,5,0,272.16,
1996,12,17,6,0,95.26,
1996,12,16,3,9.07,992.47,
1996,12,16,4,0,7194.09,
1996,12,16,5,0,1594.4,
1996,12,16,6,0,615.99,
1996,12,15,3,97.56,1839.8,
1996,12,15,4,289.68,1771.31,
1996,12,15,5,0,442.26,
1996,12,15,6,10892.28,13279.11,
1996,12,15,7,0,90.72,
1996,12,15,9,0,60.33,
1996,12,14,3,758.87,272.16,
1996,12,14,4,0,149.69,
1996,12,14,6,0,164.2,
1996,12,14,8,0,124.74,
1996,12,13,0,44.91,0,
1996,12,13,3,0,181.44,
1996,12,13,6,0,78.93,
1996,12,13,7,0,192.78,
1996,12,13,8,0,4.54,
1996,12,13,9,127.46,993.39,
1996,12,12,0,235.87,0,
1996,12,12,6,143.77,1199.32,
1996,12,12,7,0,31.75,
1996,12,11,0,86.18,0,
1996,12,11,3,81.21,254.01,
1996,12,11,4,35.7,35.38,
1996,12,11,6,233.63,20051.79,
1996,12,11,7,0,34.02,
1996,12,11,8,0,220.46,
1996,12,11,9,0,38.56,
1996,12,10,0,14.06,0,
1996,12,10,3,52.28,198.23,
1996,12,10,4,0,68.04,
1996,12,10,6,0,15595.2,
1996,12,10,8,1074.64,729.85,
1996,12,10,9,0,61.24,
1996,12,9,0,78.47,0,
1996,12,9,3,0,45.36,
1996,12,9,6,0,8151.63,
1996,12,9,9,0,90.72,
1996,12,8,3,29.83,344.28,
1996,12,8,4,211.75,914.02,
1996,12,8,5,161.36,703.08,
1996,12,8,6,104.25,10070.82,
1996,12,8,7,0,286.67,
1996,12,8,8,51.26,697.18,
1996,12,8,9,0,458.14,
1996,12,7,3,446.51,886.34,
1996,12,7,4,178.36,973.43,
1996,12,7,5,887.49,1104.52,
1996,12,7,6,430.85,7079.79,
1996,12,7,7,0,201.85,
1996,12,7,8,0,3167.04,
1996,12,7,9,0,2371.87,
1996,12,6,0,57.15,0,
1996,12,6,3,32.08,2083.83,
1996,12,6,4,46.72,58.97,
1996,12,6,5,0,36.29,
1996,12,6,6,50523.61,6990.89,
1996,12,6,7,0,9.07,
1996,12,6,8,0,1193.88,
1996,12,6,9,0,17216.35,
1996,12,5,3,0,45.36,
1996,12,5,5,0,22.68,
1996,12,5,6,49523.81,1441.09,
1996,12,5,7,0,40.82,
1996,12,5,8,0,707.61,
1996,12,4,0,11.79,0,
1996,12,4,5,0,22.23,
1996,12,4,6,18571.43,0,
1996,12,4,8,0,484.44,
1996,12,4,9,0,131.09,
1996,12,3,0,37.65,0,
1996,12,3,3,130.98,136.08,
1996,12,3,4,234.02,0,
1996,12,3,6,0,396.9,
1996,12,3,8,492.12,145.15,
1996,12,2,0,453.59,0,
1996,12,2,3,218.3,193.23,
1996,12,2,4,220.92,95.71,
1996,12,2,5,0,45.81,
1996,12,2,6,0,2698.92,
1996,12,2,8,64.41,1006.07,
1996,12,2,9,0,127,
1996,12,1,0,26.31,0,
1996,12,1,6,0,181.44,
1996,12,1,8,169.69,1911.04,
1996,12,1,9,0,103.87,
1996,11,30,3,145.96,0,
1996,11,30,6,37.2,1403.89,
1996,11,30,7,0,362.88,
1996,11,30,8,0,2672.16,
1996,11,29,3,373.86,140.61,
1996,11,29,4,0,174.64,
1996,11,29,5,0,812.39,
1996,11,29,6,0,552.03,
1996,11,29,7,0,317.52,
1996,11,29,8,0,345.64,
1996,11,29,9,0,692.19,
1996,11,28,0,113.85,0,
1996,11,28,3,0,117.93,
1996,11,28,4,0,299.38,
1996,11,28,5,7.71,2750.63,
1996,11,28,6,29.48,4733.35,
1996,11,28,7,0,1021.96,
1996,11,28,8,286.16,1188.43,
1996,11,28,9,0,6946.42,
1996,11,27,5,0,118.84,
1996,11,27,6,0,1004.72,
1996,11,27,7,0,1331.32,
1996,11,27,8,0,541.15,
1996,11,27,9,22.23,5511.24,
1996,11,26,0,149.24,0,
1996,11,26,3,0,11.34,
1996,11,26,8,0,90.73,
1996,11,26,9,47.69,7595.52,
1996,11,25,0,541.15,0,
1996,11,25,5,12.25,89.36,
1996,11,25,8,0,716.69,
1996,11,25,9,0,562.46,
1996,11,24,0,174.19,0,
1996,11,24,7,0,156.95,
1996,11,24,8,360.61,8207.42,
1996,11,24,9,0,4695.66,
1996,11,23,8,0,612.36,
1996,11,23,9,0,22.68,
1996,11,22,0,72.12,0,
1996,11,22,3,0,317.52,
1996,11,22,4,0,405.52,
1996,11,22,5,5.09,104.33,
1996,11,22,6,28021.36,3497.25,
1996,11,22,7,0,247.22,
1996,11,22,8,0,2332.41,
1996,11,22,9,0,7966.56,
1996,11,21,0,1.36,0,
1996,11,21,3,472.99,1043.28,
1996,11,21,4,0,819.2,
1996,11,21,6,16360.27,1525.46,
1996,11,21,7,8764.61,16.33,
1996,11,21,8,0,81.65,
1996,11,21,9,0,14318.77,
1996,11,20,0,177.81,0,
1996,11,20,3,323.97,145.15,
1996,11,20,4,2185,2596.4,
1996,11,20,5,0,772.93,
1996,11,20,6,558.38,5976.62,
1996,11,20,7,546.04,1543.15,
1996,11,20,8,0,162.83,
1996,11,20,9,0,7471.25,
1996,11,19,0,34.47,0,
1996,11,19,3,43.7,47.62,
1996,11,19,4,0,5774.33,
1996,11,19,5,0,3240.97,
1996,11,19,6,125.43,6749.09,
1996,11,19,7,214.14,2330.6,
1996,11,19,8,0,29.03,
1996,11,19,9,0,5488.12,
1996,11,18,0,66.23,0,
1996,11,18,3,20.76,41.74,
1996,11,18,4,146.14,1046.46,
1996,11,18,5,1940.46,5189.63,
1996,11,18,6,601.62,15688.2,
1996,11,18,8,0,2453.97,
1996,11,18,9,68.49,1321.34,
1996,11,17,0,87.54,0,
1996,11,17,3,174.17,56.25,
1996,11,17,4,722.72,3972.62,
1996,11,17,5,1074.29,0,
1996,11,17,6,56164.14,17167.83,
1996,11,17,7,0,621.43,
1996,11,17,8,0,90.72,
1996,11,17,9,0,481.26,
1996,11,16,0,47.63,0,
1996,11,16,3,659.08,850.95,
1996,11,16,4,2785.74,444.53,
1996,11,16,5,103.96,4.54,
1996,11,16,6,0,1852.5,
1996,11,16,7,0,317.52,
1996,11,16,9,123.05,3361.17,
1996,11,15,0,19.96,0,
1996,11,15,3,0,1364.88,
1996,11,15,4,4601.54,6182.11,
1996,11,15,5,359.25,483.09,
1996,11,15,6,4762.64,13643.8,
1996,11,15,9,46.14,4318.72,
1996,11,14,0,136.53,0,
1996,11,14,3,0,1250.12,
1996,11,14,4,46.84,1720.05,
1996,11,14,5,23.42,826.46,
1996,11,14,6,1332.06,12919.44,
1996,11,14,7,0,1012.89,
1996,11,14,8,0,3962.65,
1996,11,14,9,0,1344.92,
1996,11,13,3,0,89.36,
1996,11,13,4,0,1007.45,
1996,11,13,5,0,120.65,
1996,11,13,6,159.21,10380.16,
1996,11,13,7,0,1537.26,
1996,11,13,8,989.62,10540.74,
1996,11,13,9,0,86.18,
1996,11,12,3,0,181.44,
1996,11,12,5,0,22.68,
1996,11,12,6,569,11043.77,
1996,11,12,8,0,2809.15,
1996,11,12,9,0,707.62,
1996,11,11,5,82.03,45.36,
1996,11,11,6,443.76,3007.37,
1996,11,11,7,1299.11,412.78,
1996,11,11,8,0,1062.33,
1996,11,11,9,0,956.64,
1996,11,10,6,2177.27,2429.03,
1996,11,10,7,0,120.2,
1996,11,10,8,0,268.53,
1996,11,10,9,0,31.75,
1996,11,9,0,24.04,0,
1996,11,9,5,0,90.72,
1996,11,9,6,0,513.48,
1996,11,9,8,0,2963.82,
1996,11,8,0,6.35,0,
1996,11,8,6,0,1746.36,
1996,11,8,7,0,871.81,
1996,11,8,8,0,1168.02,
1996,11,8,9,0,314.8,
1996,11,6,0,119.29,0,
1996,11,6,4,0,2395.01,
1996,11,6,5,10460.45,0,
1996,11,6,6,1952.93,1787.18,
1996,11,5,0,127,0,
1996,11,5,3,0,520.28,
1996,11,5,4,0,518.01,
1996,11,5,6,325.49,728.03,
1996,11,5,7,0,13.61,
1996,11,5,8,0,7270.74,
1996,11,4,0,510.29,0,
1996,11,4,3,187.84,972.98,
1996,11,4,4,662.7,1923.26,
1996,11,4,5,0,3043.65,
1996,11,4,6,4915.78,16718.32,
1996,11,4,7,0,402.8,
1996,11,4,8,0,304.37,
1996,11,3,0,101.15,0,
1996,11,3,3,308.94,1113.14,
1996,11,3,4,210.26,3089.46,
1996,11,3,5,349.51,93.45,
1996,11,3,6,366.58,5980.73,
1996,11,3,7,0,3239.62,
1996,11,3,8,0.77,771.12,
1996,11,2,3,0,62.14,
1996,11,2,4,0,2336.04,
1996,11,2,5,632.92,420.94,
1996,11,2,6,2800.26,5095.74,
1996,11,2,7,0,1393.91,
1996,11,2,8,64.55,426.38,
1996,11,2,9,0,46.72,
1996,11,1,0,57.61,0,
1996,11,1,4,0,1562.65,
1996,11,1,5,0,1486.91,
1996,11,1,6,9914.46,6334.52,
1996,11,1,7,0,1682.86,
1996,11,1,8,0,290.3,
1996,10,31,0,1.36,0,
1996,10,31,3,0,226.8,
1996,10,31,4,0,172.37,
1996,10,31,5,0,1958.18,
1996,10,31,6,14.06,9116.46,
1996,10,31,7,0,2048.46,
1996,10,31,8,66.1,138.8,
1996,10,31,9,0,158.76,
1996,10,30,3,44,9.07,
1996,10,30,4,0,45.36,
1996,10,30,5,147.06,4506.97,
1996,10,30,6,1770.34,6675.16,
1996,10,30,7,0,2291.58,
1996,10,30,8,0,582.88,
1996,10,30,9,0,244.94,
1996,10,29,0,12.7,0,
1996,10,29,4,2246.68,272.16,
1996,10,29,5,7.08,512.57,
1996,10,29,6,2002.74,4271.11,
1996,10,29,8,0,6887.9,
1996,10,29,9,0,952.56,
1996,10,28,0,47.62,0,
1996,10,28,4,0,326.59,
1996,10,28,6,59.02,29.48,
1996,10,28,7,732.29,0,
1996,10,28,8,0,725.76,
1996,10,27,0,1.36,0,
1996,10,27,3,0,145.15,
1996,10,27,4,2653.1,136.08,
1996,10,27,6,1637.21,0,
1996,10,27,8,0,3710.01,
1996,10,27,9,0,49.9,
1996,10,26,3,0,870.91,
1996,10,26,4,1894.23,954.37,
1996,10,26,5,0,37.19,
1996,10,26,6,1045.07,1722.76,
1996,10,26,8,0,1124.93,
1996,10,25,0,1.36,0,
1996,10,25,3,0,5.44,
1996,10,25,4,0,1089.55,
1996,10,25,5,1687.34,3219.19,
1996,10,25,6,496.71,2385.94,
1996,10,25,7,0,285.77,
1996,10,25,8,83,2209.03,
1996,10,25,9,0,319.79,
1996,10,24,4,0,2027.14,
1996,10,24,5,0,9.07,
1996,10,24,6,3274.37,1342.66,
1996,10,24,7,0,947.12,
1996,10,24,9,0,6001.57,
1996,10,23,3,0,13.61,
1996,10,23,4,0,362.88,
1996,10,23,5,0,102.06,
1996,10,23,8,0,819.66,
1996,10,23,9,0,2111.05,
1996,10,22,0,34.02,0,
1996,10,22,3,0,331.58,
1996,10,22,5,0,40.82,
1996,10,22,6,4250.05,870.91,
1996,10,22,8,0,2153.23,
1996,10,21,0,229.97,0,
1996,10,21,8,0,1080.93,
1996,10,20,0,10.89,0,
1996,10,20,3,17.99,15.42,
1996,10,20,4,449.67,0,
1996,10,20,6,2131.3,811.04,
1996,10,20,8,0,1451.52,
1996,10,19,3,0,81.65,
1996,10,19,4,0,166.47,
1996,10,19,5,0,517.1,
1996,10,19,6,0,1091.36,
1996,10,19,8,0,839.16,
1996,10,18,0,14.97,0,
1996,10,18,6,0,162.39,
1996,10,17,4,0,136.08,
1996,10,17,8,0,136.08,
1996,10,16,4,0,542.96,
1996,10,16,5,0,4543.7,
1996,10,16,6,0,5309.84,
1996,10,16,7,0,1212.92,
1996,10,16,8,0,1841.62,
1996,10,15,0,68.5,0,
1996,10,15,4,2541.06,1710.52,
1996,10,15,5,827.36,725.76,
1996,10,15,6,0,601.02,
1996,10,15,7,0,3811.14,
1996,10,15,8,0,740.27,
1996,10,14,6,0,120.2,
1996,10,14,8,0,3085.84,
1996,10,13,4,0,4.54,
1996,10,13,6,2071.13,6.8,
1996,10,13,7,102.51,670.87,
1996,10,13,8,0,6950.5,
1996,10,13,9,0,235.87,
1996,10,12,9,0,181.44,
1996,10,11,3,0,1015.6,
1996,10,11,4,0,961.18,
1996,10,11,5,1017.42,3006.01,
1996,10,11,6,11310.03,358.8,
1996,10,11,7,0,271.26,
1996,10,11,8,0,5715.36,
1996,10,11,9,0,408.24,
1996,10,10,0,2700.27,0,
1996,10,10,3,0,41.73,
1996,10,10,4,0,3289.05,
1996,10,10,5,0,984.31,
1996,10,10,6,9452.11,2214.48,
1996,10,10,7,0,2472.12,
1996,10,10,8,0,5166.5,
1996,10,10,9,0,34.02,
1996,10,9,0,182.35,0,
1996,10,9,4,1464.3,151.5,
1996,10,9,5,0,2812.32,
1996,10,9,6,2536.53,1378.95,
1996,10,9,7,0,2089.73,
1996,10,9,8,0,294.84,
1996,10,9,9,0,272.16,
1996,10,8,3,828.28,151.5,
1996,10,8,4,32430.97,131.1,
1996,10,8,5,1068.58,819.2,
1996,10,8,6,1340.75,786.55,
1996,10,8,8,0,2767.87,
1996,10,8,9,0,1474.2,
1996,10,7,0,322.51,0,
1996,10,7,3,735.28,606.92,
1996,10,7,4,0,583.79,
1996,10,7,5,0,136.08,
1996,10,7,6,19561.58,221.8,
1996,10,7,8,0,3497.71,
1996,10,7,9,0,11.34,
1996,10,6,0,10.89,0,
1996,10,6,3,538.43,1587.14,
1996,10,6,4,0,9.07,
1996,10,6,6,6798.96,1798.97,
1996,10,5,3,0,979.78,
1996,10,5,5,0,4536,
1996,10,5,6,8026.45,1651.56,
1996,10,5,8,0,7154.17,
1996,10,4,0,128.82,0,
1996,10,4,3,0,2044.38,
1996,10,4,6,0,893.59,
1996,10,4,7,0,68.04,
1996,10,4,8,0,4536,
1996,10,3,0,48.99,0,
1996,10,3,3,0,1701,
1996,10,3,4,0,13.61,
1996,10,3,6,0,4009.36,
1996,10,3,8,0,3220.56,
1996,10,2,0,484.44,0,
1996,10,2,3,0,730.29,
1996,10,2,6,0,462.67,
1996,10,2,8,0,147.42,
1996,10,1,0,267.17,0,
1996,10,1,3,0,1185.25,
1996,10,1,4,105.07,170.1,
1996,10,1,5,0,38.56,
1996,10,1,6,0,342.93,
1996,10,1,7,0,2721.59,
1996,10,1,8,0,21333.2,
1996,10,1,9,0,1202.04,
1996,9,30,0,54.43,0,
1996,9,30,3,283.58,45.36,
1996,9,30,4,282.17,0,
1996,9,30,5,0,9.07,
1996,9,30,6,94.1,611.45,
1996,9,30,7,0,578.34,
1996,9,30,8,0,22926.72,
1996,9,30,9,0,340.2,
1996,9,29,0,1.81,0,
1996,9,29,3,3998.93,22.68,
1996,9,29,4,37298.28,4.54,
1996,9,29,5,0,272.16,
1996,9,29,6,147.73,7136.01,
1996,9,29,7,0,34.02,
1996,9,29,8,143.02,19524.74,
1996,9,28,0,1.81,0,
1996,9,28,3,212.69,22.68,
1996,9,28,4,5499.57,84.36,
1996,9,28,5,0,63.05,
1996,9,28,6,317.5,3187.89,
1996,9,28,7,0,322.06,
1996,9,28,8,146.06,11143.59,
1996,9,27,0,96.62,0,
1996,9,27,3,106.34,108.87,
1996,9,27,4,23703.28,1025.14,
1996,9,27,5,0,240.41,
1996,9,27,6,11.29,657.72,
1996,9,27,7,0,3781.67,
1996,9,27,9,376.8,641.84,
1996,9,26,0,263.09,0,
1996,9,26,3,0,1943.22,
1996,9,26,4,0,712.15,
1996,9,26,5,0,1301.83,
1996,9,26,6,0,912.65,
1996,9,26,7,0,543.86,
1996,9,26,9,0,95.71,
1996,9,25,3,0,240.41,
1996,9,25,4,956.81,3970.81,
1996,9,25,5,0,1956.37,
1996,9,25,6,0,1466.49,
1996,9,25,7,0,1644.3,
1996,9,25,8,62.14,5018.62,
1996,9,24,4,1598.12,219.09,
1996,9,24,5,0,249.48,
1996,9,24,6,0,2423.12,
1996,9,24,7,0,686.75,
1996,9,24,8,0,9229.83,
1996,9,23,0,424.57,0,
1996,9,23,3,1167.09,0,
1996,9,23,4,799.06,260.82,
1996,9,23,5,480.86,0,
1996,9,23,6,0,65.77,
1996,9,23,8,0,25103.11,
1996,9,22,0,3.63,0,
1996,9,22,3,548.57,4.54,
1996,9,22,4,657.27,635.05,
1996,9,22,5,16172.32,1044.19,
1996,9,22,6,0,100.7,
1996,9,22,7,0,40.82,
1996,9,22,8,0,12253.1,
1996,9,22,9,0,127.01,
1996,9,21,3,799.06,0,
1996,9,21,4,1944.09,1616.18,
1996,9,21,5,8770.58,0,
1996,9,21,6,4167.52,10122.07,
1996,9,21,7,0,412.78,
1996,9,21,8,0,4216.21,
1996,9,21,9,0,113.4,
1996,9,20,0,177.36,0,
1996,9,20,3,0,27.22,
1996,9,20,4,0,1273.25,
1996,9,20,6,20792.37,1207.5,
1996,9,20,7,0,281.69,
1996,9,20,8,0,4690.22,
1996,9,19,0,9.98,0,
1996,9,19,4,0,272.16,
1996,9,19,6,12033.37,1257.38,
1996,9,19,7,0,188.25,
1996,9,19,8,0,3652.84,
1996,9,18,3,350.18,11.34,
1996,9,18,4,0,444.98,
1996,9,18,6,0,1838.89,
1996,9,18,7,0,183.25,
1996,9,18,8,0,6136.75,
1996,9,17,0,114.77,0,
1996,9,17,3,375.62,79.38,
1996,9,17,4,9521.89,562.46,
1996,9,17,5,0,1009.26,
1996,9,17,6,209.56,113.4,
1996,9,17,7,0,68.95,
1996,9,17,8,0,90.72,
1996,9,16,0,127.91,0,
1996,9,16,3,723.93,381.02,
1996,9,16,4,625.06,331.57,
1996,9,16,6,3740.13,1019.24,
1996,9,16,7,0,357.89,
1996,9,16,8,0,5754.37,
1996,9,15,0,11.79,0,
1996,9,15,3,1290.05,3604.31,
1996,9,15,4,0,822.83,
1996,9,15,6,3863.23,2520.19,
1996,9,15,7,0,273.52,
1996,9,15,8,0,2059.34,
1996,9,14,3,1294.27,1369.87,
1996,9,14,4,0,63.96,
1996,9,14,5,0,589.68,
1996,9,14,6,377.53,539.78,
1996,9,14,7,0,5195.07,
1996,9,14,8,0,1041.01,
1996,9,13,0,289.86,0,
1996,9,13,3,4199.52,1814.4,
1996,9,13,4,0,1.81,
1996,9,13,5,0,38.56,
1996,9,13,6,334.6,7525.22,
1996,9,13,7,0,6.8,
1996,9,12,0,480.37,0,
1996,9,12,3,1310.21,1256.47,
1996,9,12,4,127.88,260.82,
1996,9,12,5,0,1021.96,
1996,9,12,6,33.46,5247.23,
1996,9,12,7,0,277.6,
1996,9,12,8,0,7227.65,
1996,9,11,0,532.08,0,
1996,9,11,4,4639.89,132.45,
1996,9,11,5,0,3292.23,
1996,9,11,6,0,212.27,
1996,9,11,7,0,385.56,
1996,9,11,8,0,3546.69,
