ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
2129.68,0.75,0.199888,0.199888,856.017,149.076,0.5,14.9999, 24909.6,16451.2,3798.64,0.119933,0.112116,0.00679833,2889.9,257.206
2052.02,0.75,0.199888,0.199888,891.959,4297.6,0.5,14.9999, 24001.3,15851.3,3660.12,0.119933,0.103903,0.00616663,3222.89,258.41
1917.86,0.75,0.199888,0.199888,876.586,1842.17,0.5,14.9998, 22432.2,14815,3420.84,0.119933,0.10514,0.00620876,3191.91,259.117
1745.04,0.75,0.199888,0.199888,833.037,6711.41,0.5,14.9998, 20410.8,13479.9,3112.57,0.119933,0.109407,0.00648951,3041.19,259.886
1723.52,0.75,0.199888,0.199888,818.67,2.30101e+006,0.5,14.9998, 20159.1,13313.7,3074.2,0.119933,0.111431,0.00688668,2820.5,258.992
1682.35,0.75,0.199888,0.199888,829.657,2919.42,0.5,14.9999, 19677.5,12995.7,3000.75,0.119933,0.110593,0.00674784,2928.88,261.53
1682.59,0.75,0.199888,0.199888,821.307,147179,0.5,14.9998, 19680.3,12997.5,3001.18,0.119933,0.115376,0.00688473,2849.47,259.529
1684.94,0.75,0.199888,0.199888,827.506,47697.1,0.5,14.9998, 19707.8,13015.7,3005.37,0.119933,0.120146,0.00670493,2970.84,256.535
1656.32,0.75,0.199888,0.199888,812.732,14.0736,0.5,14.9999, 19373.1,12794.6,2954.33,0.119933,0.123407,0.0071108,2801.68,254.787
1771.4,0.75,0.199888,0.199888,795.816,933873,0.5,14.9999, 20719.1,13683.6,3159.59,0.119933,0.126534,0.0074258,2689.15,257.738
1684.72,0.75,0.199888,0.199888,785.938,6.91804,0.5,14.9999, 19705.2,13014,3004.98,0.119933,0.1257,0.00715698,2774.94,260.679
1723.82,0.75,0.199888,0.199888,791.624,36.3841,0.5,14.9999, 20162.6,13316.1,3074.73,0.119933,0.125224,0.00701865,2837.58,260.739
1740.88,0.75,0.199888,0.199888,778.772,32695.6,0.5,14.9999, 20362.2,13447.9,3105.16,0.119933,0.130631,0.00746045,2612,259.619
1841.51,0.75,0.199888,0.199888,818.675,42.302,0.5,14.9999, 21539.1,14225.1,3284.64,0.119933,0.121499,0.00719377,2695.72,256.54
1949.05,0.75,0.199888,0.199888,824.312,1516,0.5,14.9999, 22797,15055.9,3476.47,0.119933,0.119448,0.00693991,2778.27,252.725
