sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
9787.23,6641.96,12684.2,10368.5,8092.5,5743.92,8750.68,13053.9,26288.2,24743.4,22253.6,14298.4,8274.79,5855.07,3764.67,4497.7,11396.8,18351.1,19737.9,15423.7,11609,9899.22,9089.78,12622.7,9829.28,8251.26,10031.9,8716.37,6578.35,5723.96,16430.3,17648.7,12069.7,8815.7,8639.72,1037.71,5246.48,4159.63,3573.35,4104.9,5278.77,5454.49,4579.18,3582.33,3012.13,6016.92,7420.89,7879.11,6988.86,5801.43,4174.94,3020.89,6033.4,8119.97,8522.52,7818.25,7622.1,12477,14117
10163.3,8850.31,13385.8,10447.9,8009.29,5765.96,8207.7,13468,24195.3,21917.1,21010.6,13686.9,7864.29,6077.09,4228.05,5377.28,13190.4,20883.2,20877.7,15797.3,11262.1,9531.76,8768.91,13010.8,10512.2,8893.94,10202.1,9029.07,7014.34,6322.57,16817.6,18344.4,13043.9,9764.09,8926.86,1041.9,5741.65,5053.36,3976.98,4205.23,5793.55,5899.18,5148.17,4143.21,3369.94,7149.74,8842.49,9091.1,7925.61,6475.37,4638.64,3326.84,5156.48,7742.69,8412.43,7528.09,7532.23,10506.2,11873
10328.9,8062.38,12254.6,9829.22,7291.2,4911.21,8131.73,15349.7,25590.7,22625.3,21676.5,14066.2,7977.15,5706.07,3815.01,4520.85,12215.4,18951.9,18458.5,13554.1,8864.12,8235.55,7837.7,11094.5,9156.47,7832.73,9762.55,8613.18,6667.49,6714.32,17111.3,18604.4,13049.7,10607.1,8329.5,1063.63,5572.14,4637.44,3584.17,3741.22,5409.6,5536.66,4623.99,3633.95,3144.42,6204.06,7702.67,7913.79,6913.55,5727.96,4119.35,2977.92,5276.4,7807.46,8248.24,7280.89,7834.06,9886.58,10753.3
10478,7570.9,12611.7,10488.1,7836.09,5447.66,8000.1,16109.3,27874.1,26177.9,22788.1,13831.4,7800.57,5709.33,4021.32,5531.01,12915,19150.7,18672.7,13912.5,8642.16,8718.66,8486.26,12105.1,9856.63,8214.21,10317.7,9156.55,7180.44,7165.15,17893.8,20881.7,14856.8,10508.4,7984.8,1018.89,5546.71,4797.01,3765.86,3812.91,4917.07,5135.23,4371.65,3457.35,2808.02,6562.71,8275.44,8712.42,7748.73,6244.32,4409.54,3195.38,6290.45,9067.47,9573.87,8479.26,9582.3,12807.8,13788.5
10651,8146.56,13579.2,11267.7,8195.08,5565.48,8483.7,18254.6,28092.3,25379.6,22769.8,14860.4,8652.79,5818.98,4443.15,5045.91,13248.2,19607.4,19690.9,14461.6,10886.6,9798.92,8240.52,10635.4,8294.14,9061.76,10629.2,9473.93,7389.58,6874.54,17476.7,19365.7,14481.4,10239.5,7958.96,1019.38,6003.63,4345.01,3654.22,3842.02,4946.26,5038.44,4179.93,3260.79,2675.77,6193.42,7860.6,8075.97,7140.2,5650.53,3877.3,2699.1,5453.23,7800.76,8295.45,7153.95,8246.28,13172.3,16428.1
10012.1,7160.99,13130.2,11168.9,8331.43,5794.5,9416.82,18020.8,30114.2,28233.6,25167.6,17214.9,10783,7037.64,4713.76,5360.42,14500.1,19974.9,18719.8,14641.1,10382.2,9420.05,8755.35,10585.7,9178.95,9074.67,10728.2,9798.1,7585.86,6342.64,18594.5,20735.7,15146.7,10835.4,7730.76,1083.53,5703.13,4591.77,3367.44,3814.56,4740.15,4670.55,3914.37,3141.94,2583.49,5988.2,7823.92,8185.64,7300.09,5833.64,4064.94,2975.9,6813.57,9873.71,10679.3,9479.6,9910.93,12255.6,14989.5
10670.1,8003.21,13091.1,11252.9,8554.03,5910.16,8272.32,16120,29485.1,29203.6,25253,16997.1,10328.7,7093.19,5220.82,5068.52,14123.7,19637.4,19036.8,15357.9,11444.9,10473.9,9842.29,11553.8,9087.37,8199.63,9908.44,8895.85,6862.93,6770.13,18836.5,20217.9,15431,10860.1,7997.26,1073,5927.94,4164.45,3445.3,3743.82,4626.26,4672.63,3935.38,3010.12,2413.04,5887.1,7726.11,8004.89,7092.06,5641.48,3893.72,2969.13,7305.46,9849.82,11281.9,10364.3,10248.4,14031.3,17289.2
10706.1,7980.53,12671.7,10440.8,8327.76,6097.35,7619.15,14872,28134.9,26869,23447.1,16825.7,10850.1,7828.08,5615.53,5494.18,15158.8,20961.7,20542.3,17162.3,11874,10605.2,10298.7,12637.3,9335.49,8052.96,10141.3,9375.02,7204.95,6736.88,19286.5,20604.9,15183.3,10363.7,7801.06,1061.59,5686.59,4090.09,3290.55,3606.07,4819.8,4893.38,4157.66,3184.32,2741.12,5800.71,7589.17,7882.49,7010.72,5582.48,3859.85,2937.01,6998.44,9620.34,10840.7,9951.12,9708.13,13245.1,17096.5
10914.5,8234.66,12824,10728.1,8703.7,6433.97,8607.93,13908.3,27191,26535.8,23390.8,16597.9,10563.5,7026.25,4877.58,5427.14,14484,20328.3,20734.2,16100.6,10995.2,9114.13,8990.02,11709,9285.52,8455.58,10130.9,9628.17,7446.62,7282.85,20000.5,20963,15604.1,10951.4,9037.34,1056.8,5630.68,4055.78,3471.36,3716.44,4735.36,4858.71,4175.03,3234.84,2784.87,5845.69,7718.82,8259.82,7455.08,5994.46,4200.52,3079.04,7127.34,9885.24,10784.2,9690.08,9121.09,14233.4,16557.6
11292,8779.13,12637.1,10963.5,8579.32,6099.32,8015.74,13058.6,27201.3,27133.6,23795.7,16488.9,10033.1,6881.03,4863.1,5362.5,13946.4,20381.9,20125.9,15264.2,9752.34,9289.25,9191.16,12409.3,9838.67,8649.26,10227,9684.92,7502.44,6463.67,19485.5,21379.6,14689.1,9462.28,8117.52,1021.9,5692.23,4295.42,3440.72,3582.13,4387.49,5092.56,4474.2,3590.73,2976,5664.84,7856.53,8367.51,7508.96,6059.56,4264.62,3160.39,7727.14,10442.5,11656.3,10551.1,10709.7,13253.1,14809
