ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
4198.59,0.54042,0.389801,2363.67,1366.43,0.088968,1.42349, 34163.2, 13573.9, 2326.12, 0.229917,0.140731,0.158059,0.0189799,11773.8,131.575
3700.71,0.610116,0.372086,2340.39,994.609,0.088968,1.42349, 32316.3, 12217.3, 2343.37, 0.25861,0.159873,0.159187,0.0205668,15243.1,133.543
3902.24,0.614255,0.344604,2100.78,749.81,0.088968,1.42349, 38268.4, 14401.4, 2618.08, 0.24009,0.167487,0.164494,0.0227253,13434.3,131.862
3374.9,0.683046,0.370028,2301.15,884.386,0.088968,1.42349, 29719.9, 10692.9, 2339.46, 0.300239,0.14923,0.129974,0.0224428,15524.2,133.204
3951.14,0.462129,0.360446,2034.72,593.003,0.088968,1.42349, 36204.9, 15200.7, 1982.07, 0.167856,0.170444,0.17869,0.0220421,10920.8,140.246
3778.15,0.5705,0.35983,2061.31,1056.23,0.088968,1.42349, 34709.5, 13472.6, 2315.35, 0.227206,0.176599,0.187134,0.0222256,9131.87,133.289
3673,0.589699,0.344987,1923.52,745.719,0.088968,1.42349, 35960.1, 13759.7, 2381.97, 0.227351,0.169858,0.212174,0.0224375,7925.72,131.995
3094.17,0.625078,0.338511,1922.12,795.956,0.088968,1.42349, 31170.3, 11640.1, 2131.05, 0.241248,0.174908,0.181473,0.0226927,9730.38,138.62
3707.48,0.608379,0.33044,2156.89,785.403,0.088968,1.42349, 38728.5, 14616, 2540.98, 0.226759,0.166267,0.140014,0.0232887,15403.1,138.37
3710.77,0.630969,0.329744,2280.79,749.511,0.088968,1.42349, 38885.7, 14454.7, 2621.96, 0.237697,0.157514,0.107241,0.0233899,22118.9,134.71
3676.18,0.868871,0.359294,2349.3,800.758,0.088968,1.42349, 33849, 10691.1, 3067.18, 0.411528,0.160031,0.129555,0.0234398,16796.2,134.769
5093.62,0.749889,0.381808,2624.33,1267.95,0.088968,1.42349, 42772, 14703.9, 3695.3, 0.3552,0.144114,0.146139,0.0196262,13898,137.515
4923.43,0.638134,0.41858,2758.19,1379.46,0.088968,1.42349, 35941, 13351.8, 2987.34, 0.315872,0.134246,0.158431,0.0188424,11877.7,138.085
4250.5,0.690632,0.406634,2772.2,1683.08,0.088968,1.42349, 32429.4, 11614.7, 2788.88, 0.34095,0.12805,0.145438,0.0186902,13978.5,139.291
3663.27,0.774826,0.370584,2603.51,936.611,0.088968,1.42349, 32186, 10875.4, 2773.52, 0.359321,0.130512,0.122025,0.0204321,16108,141.703
3919.5,0.700431,0.363941,2350.59,599.271,0.088968,1.42349, 35394.2, 12583.4, 2798.77, 0.305049,0.148368,0.133148,0.0220318,14461.4,140.285
4292.03,0.688065,0.363584,2318.44,813.595,0.088968,1.42349, 38815.9, 13915.4, 3027.29, 0.297299,0.135399,0.134068,0.0214709,13790.3,140.296
4491.39,0.625672,0.36431,2219.7,1083.77,0.088968,1.42349, 40496.5, 15142.1, 2943.37, 0.261511,0.141959,0.149786,0.0237327,11875.6,133.447
6914.77,0.507365,0.392398,2512.38,822.428,0.088968,1.42349, 55698.8, 22672.5, 3599.29, 0.21148,0.149513,0.133442,0.0211815,13254.9,141.439
8285.84,0.447346,0.362234,2410.49,841.535,0.088968,1.42349, 75358, 32012.4, 4000.66, 0.160466,0.158003,0.114632,0.0228841,18724.3,147.5
7678.29,0.477029,0.371492,2266.37,901.043,0.088968,1.42349, 67212.8, 27932.8, 3901, 0.18184,0.168192,0.128154,0.025126,17546.2,142.221
9128.15,0.500255,0.41918,2827.3,1217.88,0.088968,1.42349, 66490.1, 27266.7, 4491.46, 0.223263,0.145423,0.110695,0.0213972,20448,137.963
8989.18,0.568178,0.406099,2562.03,840.204,0.088968,1.42349, 68721.1, 26798.6, 5063.77, 0.258671,0.180739,0.12612,0.0259907,22388,144.283
