sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
23787.7,23937.6,28895.6,25462.8,26571.2,25433.3,33290.9,40061.6,44058.7,42977.6,34112.8,24819.9,17053.6,15880,14203.3,13403.6,31200.3,35780.5,33912.8,28881.2,25682.6,25010.5,21771.8,28310.6,28647.3,25441.5,21768.7,19150.9,20033.6,19136.6,36750,43388.3,35013,29888.8,29574.2,27551.4,19600.5,13856,9647.36,8882.38,8934.1,9080.39,9304.03,9579.34,9464.79,8722.33,14234.5,17828.7,19144.8,18100.7,17427.3,16058.8,18836.5,24079,25034,24741.3,25491.1,28784.8,30143.1
19992.9,22601.9,27402.2,24737.3,25430.3,24167.8,29096.7,32104.9,43020.7,41000.7,33160.1,24438.9,16993.3,14799.4,13456.9,12823.6,29787.9,34366.1,32412.1,27496.1,23544.8,22695.1,19667.7,26122.7,25905.4,22868.4,19409.5,16816.2,18091.3,17775,38473,44440.6,36338.7,29449.5,27269.4,25167.8,17953.3,12889.9,9464.69,8231.3,7914.23,8697.65,8827.89,9037.04,8614.92,7859.38,15033,18495.7,19527,18156.1,16720,15107,17287.9,22571.3,23454.3,21763.1,21915.8,25588.3,27410.7
19202.4,22013.5,27657.5,25035.1,25950.8,24699.2,29052.3,31636.7,39737.7,37096.6,31065.5,24504.7,17601.3,15053.7,13981.9,12995.9,30683.6,35630.3,34560.5,28744.5,23027,21141.4,18158.7,25253.9,25109.8,21994,18879,15990,18257.5,18784.1,34274.5,40705.4,33028.5,26663.5,25064.2,25859.8,18992.8,14124.8,10610.5,9265.85,8892.11,8779.92,8501.6,8492.65,8061.07,7347.4,12943.3,16308.4,18175.7,17434.9,16216.2,14816.7,16357.9,20268.3,20790.2,19207.6,19229.7,21449.7,22859.7
17517.8,19125.6,23745.9,20277.5,19543.8,18293.6,22154.8,26604.2,35275.3,33932.4,29843.1,23024.6,15951,13911.6,13977.3,14157.9,28152.8,31050.7,29907.4,24098.2,21065.5,19135.8,17775.2,24068.9,24732.7,22004.1,18729.2,15658.3,15813,15635.3,31257.1,37936.1,30284.2,24495.3,23289.6,23258,16648.6,13010.9,10293.1,9197.3,8560.57,8153.78,7737.4,7736.51,7289.56,6819.36,12615.1,15623.6,16868.2,15679.5,14760.1,13996.5,16505.8,20588.4,21010.8,19223.4,20375.7,22397.2,23547.8
17632,18376.1,20731.7,17213.2,17659.9,17305.5,20432.8,24903.1,31342.3,31639.3,27398.2,20492.9,13881.6,12025.1,12631.1,13430.3,25031.9,27443.8,25263.2,20606.2,17569.6,16711.9,16316.6,23189.2,23188.4,20503.7,17826.4,14884.1,15066.4,15457.9,26556.2,30136.4,24025.7,19655.5,20062.3,20610.1,15286.9,11197.1,8409.84,7546.77,7000.75,6453.87,5976.94,5893.54,5682.77,5525.58,9773.3,12642.1,14120.4,13556.6,13204,12974.7,15932.3,18532.5,18701.3,18179.8,19574.2,20661.1,21502.3
16424.8,18629.7,20936.4,17308.9,19539.5,20936.8,24257.7,27758.2,37678,37581.9,30896.8,22421.7,15066.5,12210.7,11782.4,12402.3,26670.8,30290.8,29303,24896.4,22111.1,20725.7,18520.5,24957.8,25380.4,22591.8,20054.5,16394,17128.1,16899,28185.7,33887.6,27333.1,23200.4,22361.8,22579.4,16011.6,11759.9,8763.81,8373.22,7878.07,7244.02,6818.82,6553.56,6233.05,6258.44,10540.2,13387,14211.8,13422.6,12682.3,11388.2,13253.4,16951.2,17542.1,16385.6,17006.9,18153.9,19264.8
19014.3,19953.1,20587.5,16506.4,17815.9,18574.4,21225.5,25790.8,37358.1,36474,29127.6,21199.5,14083.9,11324.4,10901,10999.5,28086.4,32429.3,32326.8,26951.5,23550.7,21401.4,18543,22056.9,22437.4,19768.4,17662.7,14083.3,16486,17292.9,28248.3,34099.7,27409.6,22620.9,22686.6,21718.9,15002.9,10918,8166.3,7736.45,7050.61,6406.03,6179.89,6181.13,5771.45,5501.72,9239.36,11205.9,11700.7,10877.3,9735.7,8377.2,10302.3,13282.2,13887.9,12740.7,13668.4,14078.5,14951.9
17880.7,20804.9,19773.6,15133.1,16620.5,17204.9,20590.5,27643.3,36346.9,37274,30128.6,21784.1,14612.4,11633.6,11518.4,11906.1,26447.6,29889.4,29159.3,26286.9,24568.4,22982.6,19815.7,22300.5,22090.4,19222.1,17098.8,13807.4,14988,15571.8,26655.8,34411.1,29081.9,23754.9,22218.4,19823.7,14031.4,9754.05,7306.77,6981.32,6479.86,5832.86,5963.34,5859.37,5558.4,5376.29,8603.57,10088.7,10838.1,10212.2,9013.15,7715.82,9737.43,11779,11788,10865.7,10811.1,12102.5,13615.5
20394.3,20407.3,18383.3,14087.3,16209.5,17641.6,20748.3,34999.9,41989.9,41779.4,33728.3,24664.3,17167.8,14521.1,15108.2,15919.7,31650,34411.4,35813.6,31415.5,28131.9,26293,22718.7,22558.4,22930.1,20549,17958.8,14420.3,16344.8,16582.8,30294.4,38183.2,32369.2,26272.9,24729,21060.8,14462.1,11371.5,9185.29,8767.4,7837.37,6573.5,6099.45,5950.17,5493.98,5450.42,9248.02,11255.7,11558.3,10715.4,9693.73,8495.58,11110.1,13880.4,13896.9,12905.7,11987.1,13861.3,15579
20618.7,20782.5,17729.4,14109.6,15361.7,15307.4,19837.1,31446.6,38657.7,38395.4,31586.9,23478.9,16617.8,13128.2,13093.8,13162.8,28935.9,32837.7,33067.2,27968.9,25556.3,25377.1,22217.3,21384.1,20055.5,17687.1,15623.2,12757.9,13431.1,12994.7,27086.5,32436.2,27428.2,24277.6,22444.1,20358,13254.6,10232,8088.02,7579.07,7178.55,6397.29,6156.12,5931.23,5520.98,5437.87,8892.62,10817,11130.4,11047.9,10486.6,9886.9,11932.8,15342.8,15978.1,14940.1,15208.7,15257.3,15854
